1674.56,249
,
1675.56,250
,
1676.46,248
,
1677.46,249
,
1678.46,250
,
1679.46,250
,
1680.36,250
,
1681.36,250
,
1682.76,249
,
1683.56,249
,
1684.46,248
,
1685.46,249
,
1686.46,250
,
1687.46,250
,
1688.36,250
,
1689.36,249
,
1690.56,249
,
1691.56,249
,
1692.46,250
,
1693.46,250
,
1694.46,250
,
1695.46,249
,
1696.36,249
,
1697.36,250
,
1698.56,250
,
1699.56,250
,
1700.46,250
,
1701.46,249
,
1702.46,250
,
1703.46,249
,
1704.36,250
,
1705.56,249
,
1706.56,250
,
1707.56,250
,
1708.46,249
,
1709.46,250
,
1710.66,250
,
1711.46,249
,
1712.36,250
,
1713.56,249
,
1714.56,249
,
1715.66,249
,
1716.47,248
,
1717.46,249
,
1718.46,250
,
1719.36,249
,
1720.36,252
,
1721.56,251
,
1722.56,250
,
1723.46,249
,
1724.46,250
,
1725.46,250
,
1726.46,249
,
1727.36,250
,
1728.36,249
,
1729.56,249
,
1730.56,249
,
1731.46,249
,
1732.46,249
,
1733.46,249
,
1734.46,249
,
1735.36,249
,
1736.36,249
,
1737.56,250
,
1738.56,250
,
1739.46,250
,
1740.47,250
,
1741.46,268
,
1742.46,278
,
1743.36,279
,
1744.56,280
,
1745.56,281
,
1746.66,280
,
1747.46,279
,
1748.46,278
,
1749.46,278
,
1750.46,279
,
1751.36,280
,
1752.56,280
,
1753.56,280
,
1754.66,281
,
1755.46,282
,
1756.46,282
,
1757.46,279
,
1758.36,279
,
1759.96,278
,
1760.56,279
,
1761.56,279
,
1762.46,279
,
1763.46,280
,
1764.46,279
,
1765.46,280
,
1766.36,280
,
1767.36,280
,
1768.56,278
,
1769.56,279
,
1770.46,279
,
1771.46,279
,
1772.46,280
,
1773.46,278
,
1774.36,279
,
1775.36,279
,
1776.56,279
,
1777.56,281
,
1778.66,280
,
1779.46,280
,
1780.46,280
,
1781.46,280
,
1782.36,279
,
1783.56,279
,
1784.56,279
,
1785.56,280
,
1786.66,279
,
1787.46,279
,
1788.46,279
,
1789.46,281
,
1790.36,280
,
1791.56,280
,
1792.56,278
,
1793.46,278
,
1794.66,278
,
1795.46,280
,
1796.46,279
,
1797.36,280
,
1798.36,279
,
1799.56,280
,
1800.56,280
,
1801.46,279
,
1802.46,278
,
1803.46,278
,
1804.46,278
,
1805.57,281
,
1806.36,283
,
1807.56,283
,
1808.56,282
,
1809.46,278
,
1810.66,279
,
1811.46,280
,
1812.46,279
,
1813.36,279
,
1814.56,278
,
1815.56,280
,
1816.56,282
,
1817.46,280
,
1818.46,279
,
1819.46,279
,
1820.46,279
,
1821.36,278
,
1822.56,278
,
1823.56,279
,
1824.56,280
,
1825.46,279
,
1826.46,280
,
1827.46,279
,
1828.46,280
,
1829.36,280
,
1830.56,279
,
1831.56,279
,
1832.66,281
,
1833.46,280
,
1834.46,279
,
1835.46,279
,
1836.36,279
,
1837.36,278
,
1838.56,280
,
1839.56,280
,
1840.46,279
,
1841.46,279
,
1842.46,280
,
1843.66,279
,
1844.36,279
,
1845.36,279
,
1846.56,280
,
1847.56,280
,
1848.46,280
,
1849.46,278
,
1850.46,278
,
1851.46,280
,
1852.36,280
,
1853.76,279
,
1854.56,280
,
1855.56,279
,
1856.46,279
,
1857.46,279
,
1858.46,279
,
1859.46,280
,
1860.36,280
,
1861.56,281
,
1862.56,280
,
1863.56,281
,
1864.46,279
,
1865.46,278
,
1866.46,279
,
1867.46,279
,
1868.36,281
,
1869.56,280
,
1870.56,279
,
1871.46,279
,
1872.46,280
,
1873.46,279
,
1874.46,279
,
1875.36,281
,
1876.36,280
,
1877.56,279
,
1878.56,280
,
1879.46,280
,
1880.46,278
,
1881.66,280
,
1882.46,279
,
1883.36,279
,
1884.36,281
,
1885.56,279
,
1886.76,278
,
1887.46,279
,
1888.46,278
,
1889.46,280
,
1890.46,279
,
1891.36,278
,
1892.56,280
,
1893.56,280
,
1894.76,280
,
1895.46,279
,
1896.46,279
,
1897.46,280
,
1898.46,283
,
1899.36,281
,
1900.56,280
,
1901.56,278
,
1902.56,278
,
1903.46,278
,
1904.46,280
,
1905.46,279
,
1906.46,280
,
1907.36,281
,
1908.56,282
,
1909.56,279
,
1910.46,278
,
1911.46,278
,
1912.46,279
,
1913.46,279
,
1914.36,279
,
1915.36,280
,
1916.56,279
,
1917.56,279
,
1918.46,281
,
1919.46,282
,
1920.46,279
,
1921.46,280
,
1922.56,279
,
1923.56,279
,
1924.56,280
,
1925.56,280
,
1926.46,280
,
1927.46,279
,
1928.46,279
,
1929.46,280
,
1930.36,279
,
1931.56,279
,
1932.56,279
,
1933.56,280
,
1934.46,278
,
1935.46,280
,
1936.46,280
,
1937.46,279
,
1938.36,280
,
1939.56,280
,
1940.56,279
,
1941.56,279
,
1942.46,279
,
1943.46,280
,
1944.46,279
,
1945.46,280
,
1946.36,279
,
1947.56,279
,
1948.56,279
,
1949.66,281
,
1950.46,279
,
1951.46,279
,
1952.46,279
,
1953.36,280
,
1954.36,281
,
1955.56,280
,
1956.56,279
,
1957.66,279
,
1958.46,278
,
1959.46,278
,
1960.46,279
,
1961.36,281
,
1962.56,279
,
1963.56,280
,
1964.56,280
,
1965.66,279
,
1966.46,279
,
1967.46,279
,
1968.46,280
,
1969.36,279
,
1970.56,279
,
1971.56,279
,
1972.56,282
,
1973.46,281
,
1974.46,278
,
1975.46,279
,
1976.46,280
,
1977.37,280
,
1978.56,279
,
1979.56,281
,
1980.56,280
,
1981.46,299
,
1982.46,309
,
1983.46,310
,
1984.46,309
,
1985.37,309
,
1986.76,308
,
1987.56,309
,
1988.46,309
,
1989.66,310
,
1990.46,310
,
1991.46,310
,
1992.37,313
,
1993.56,310
,
1994.56,309
,
1995.56,309
,
1996.46,309
,
1997.66,311
,
1998.46,309
,
1999.46,307
,
2000.36,309
,
2001.56,309
,
2002.56,311
,
2003.56,309
,
2004.46,311
,
2005.46,310
,
2006.46,308
,
2007.46,309
,
2008.36,310
,
2009.56,309
,
2010.56,309
,
2011.56,309
,
2012.46,309
,
2013.46,311
,
2014.46,311
,
2015.46,311
,
2016.36,309
,
2017.56,309
,
2018.56,309
,
2019.56,309
,
2020.46,309
,
2021.46,310
,
2022.46,310
,
2023.46,310
,
2024.36,308
,
2025.56,309
,
2026.56,310
,
2027.46,309
,
2028.46,310
,
2029.46,308
,
2030.66,308
,
2031.36,308
,
2032.56,308
,
2033.56,310
,
2034.56,309
,
2035.46,309
,
2036.46,312
,
2037.46,312
,
2038.66,311
,
2039.36,310
,
2040.56,311
,
2041.56,309
,
2042.56,309
,
2043.46,309
,
2044.46,310
,
2045.46,309
,
2046.46,309
,
2047.36,310
,
2048.56,309
,
2049.56,310
,
2050.56,309
,
2051.46,307
,
2052.46,307
,
2053.46,309
,
2054.46,309
,
2055.36,313
,
2056.56,311
,
2057.56,309
,
2058.56,311
,
2059.46,310
,
2060.46,309
,
2061.46,309
,
2062.46,309
,
2063.36,310
,
2064.56,309
,
2065.56,309
,
2066.46,310
,
2067.46,309
,
2068.47,309
,
2069.47,310
,
2070.36,309
,
2071.56,309
,
2072.56,308
,
2073.56,308
,
2074.47,308
,
2075.46,309
,
2076.46,309
,
2077.46,309
,
2078.36,310
,
2079.56,311
,
2080.56,312
,
2081.56,310
,
2082.47,310
,
2083.46,310
,
2084.48,309
,
2085.36,309
,
2086.36,308
,
2087.56,309
,
2088.56,311
,
2089.76,309
,
2090.47,310
,
2091.46,309
,
2092.47,308
,
2093.36,309
,
2094.36,310
,
2095.56,311
,
2096.56,309
,
2097.56,309
,
2098.46,309
,
2099.47,311
,
2100.47,309
,
2101.36,311
,
2102.56,309
,
2103.56,309
,
2104.56,309
,
2105.46,310
,
2106.46,310
,
2107.46,308
,
2108.47,309
,
2109.36,310
,
2110.56,311
,
2111.56,312
,
2112.56,311
,
2113.46,309
,
2114.47,308
,
2115.48,308
,
2116.46,309
,
2117.36,309
,
2118.56,309
,
2119.56,309
,
2120.56,308
,
2121.46,311
,
2122.66,311
,
2123.46,311
,
2124.46,309
,
2125.36,309
,
2126.56,308
,
2127.56,308
,
2128.56,308
,
2129.46,309
,
2130.46,310
,
2131.46,310
,
2132.46,308
,
2133.36,311
,
2134.56,309
,
2135.56,310
,
2136.56,309
,
2137.46,310
,
2138.46,310
,
2139.46,310
,
2140.46,308
,
2141.56,309
,
2142.56,310
,
2143.56,311
,
2144.46,310
,
2145.46,309
,
2146.47,309
,
2147.66,309
,
2148.36,310
,
2149.56,309
,
2150.56,309
,
2151.56,308
,
2152.66,310
,
2153.46,307
,
2154.47,310
,
2155.46,311
,
2156.36,309
,
2157.56,309
,
2158.56,309
,
2159.56,309
,
2160.66,310
,
2161.46,311
,
2162.46,307
,
2163.46,307
,
2164.36,309
,
2165.56,309
,
2166.56,312
,
2167.56,310
,
2168.66,309
,
2169.46,308
,
2170.46,308
,
2171.46,307
,
2172.36,307
,
2173.57,310
,
2174.58,311
,
2175.46,310
,
2176.66,309
,
2177.66,309
,
2178.46,311
,
2179.46,311
,
2180.56,310
,
2181.56,308
,
2182.56,309
,
2183.46,309
,
2184.46,308
,
2185.46,309
,
2186.46,311
,
2187.36,311
,
2188.58,311
,
2189.57,309
,
2190.58,309
,
2191.46,307
,
2192.66,309
,
2193.46,310
,
2194.46,309
,
2195.36,310
,
2196.57,311
,
2197.56,311
,
2198.56,311
,
2199.46,311
,
2200.66,308
,
2201.46,310
,
2202.46,309
,
2203.36,307
,
2204.57,307
,
2205.56,311
,
2206.56,310
,
2207.46,310
,
2208.66,310
,
2209.46,309
,
2210.66,307
,
2211.56,307
,
2212.56,309
,
2213.56,313
,
2214.46,310
,
2215.46,309
,
2216.46,311
,
2217.46,311
,
2218.46,309
,
2219.56,308
,
2220.56,309
,
2221.56,328
,
2222.46,341
,
2223.46,342
,
2224.46,340
,
2225.46,338
,
2226.36,338
,
2227.56,339
,
2228.76,340
,
2229.57,339
,
2230.46,339
,
2231.46,339
,
2232.46,338
,
2233.46,339
,
2234.36,339
,
2235.57,340
,
2236.56,340
,
2237.56,339
,
2238.46,338
,
2239.46,340
,
2240.46,339
,
2241.46,339
,
2242.36,342
,
2243.56,340
,
2244.56,337
,
2245.56,339
,
2246.46,339
,
2247.46,337
,
2248.46,340
,
2249.46,342
,
2250.56,340
,
2251.56,341
,
2252.56,339
,
2253.56,339
,
2254.46,341
,
2255.46,341
,
2256.46,339
,
2257.46,340
,
2258.56,339
,
2259.56,340
,
2260.56,337
,
2261.46,340
,
2262.46,339
,
2263.46,339
,
2264.46,340
,
2265.36,337
,
2266.57,338
,
2267.56,340
,
2268.56,339
,
2269.46,339
,
2270.46,341
,
2271.46,342
,
2272.66,340
,
2273.36,340
,
2274.57,341
,
2275.56,342
,
2276.56,340
,
2277.68,337
,
2278.46,337
,
2279.46,339
,
2280.46,339
,
2281.36,339
,
2282.76,340
,
2283.56,340
,
2284.56,341
,
2285.46,340
,
2286.46,339
,
2287.46,341
,
2288.46,338
,
2289.56,338
,
2290.56,337
,
2291.56,338
,
2292.56,340
,
2293.46,342
,
2294.46,341
,
2295.46,339
,
2296.46,339
,
2297.56,340
,
2298.56,337
,
2299.56,341
,
2300.46,341
,
2301.46,338
,
2302.46,342
,
2303.46,343
,
2304.36,340
,
2305.56,339
,
2306.56,336
,
2307.56,338
,
2308.46,340
,
2309.46,337
,
2310.46,338
,
2311.46,340
,
2312.36,338
,
2313.56,338
,
2314.56,339
,
2315.56,338
,
2316.46,341
,
2317.46,341
,
2318.46,344
,
2319.46,345
,
2320.56,341
,
2321.56,338
,
2322.56,338
,
2323.56,339
,
2324.46,337
,
2325.46,338
,
2326.47,337
,
2327.46,339
,
2328.56,341
,
2329.56,340
,
2330.56,340
,
2331.56,341
,
2332.46,340
,
2333.46,338
,
2334.46,338
,
2335.46,339
,
2336.56,338
,
2337.56,339
,
2338.56,339
,
2339.46,337
,
2340.46,339
,
2341.46,338
,
2342.46,338
,
2343.36,341
,
2344.76,342
,
2345.56,338
,
2346.56,341
,
2347.46,339
,
2348.46,341
,
2349.46,341
,
2350.46,339
,
2351.36,340
,
2352.56,340
,
2353.56,340
,
2354.56,338
,
2355.46,339
,
2356.46,338
,
2357.46,339
,
2358.46,339
,
2359.56,339
,
2360.56,340
,
2361.56,339
,
2362.56,340
,
2363.66,339
,
2364.46,339
,
2365.46,340
,
2366.46,342
,
2367.56,339
,
2368.56,339
,
2369.56,339
,
2370.56,340
,
2371.66,340
,
2372.46,340
,
2373.46,341
,
2374.46,338
,
2375.56,339
,
2376.56,339
,
2377.56,341
,
2378.46,339
,
2379.66,341
,
2380.46,342
,
2381.46,338
,
2382.36,338
,
2383.56,340
,
2384.56,339
,
2385.56,339
,
2386.46,339
,
2387.46,339
,
2388.46,338
,
2389.46,340
,
2390.56,339
,
2391.56,340
,
2392.56,340
,
2393.56,338
,
2394.46,339
,
2395.66,341
,
2396.46,342
,
2397.47,342
,
2398.56,339
,
2399.56,339
,
2400.56,338
,
2401.56,340
,
2402.46,339
,
2403.66,338
,
2404.46,340
,
2405.46,343
,
2406.56,344
,
2407.56,341
,
2408.56,341
,
2409.56,339
,
2410.46,339
,
2411.86,340
,
2412.46,337
,
2413.46,337
,
2414.56,339
,
2415.56,340
,
2416.56,340
,
2417.46,338
,
2418.46,341
,
2419.46,339
,
2420.46,339
,
2421.36,339
,
2422.56,337
,
2423.56,338
,
2424.56,340
,
2425.46,340
,
2426.46,340
,
2427.46,342
,
2428.46,338
,
2429.56,340
,
2430.56,340
,
2431.56,341
,
2432.56,339
,
2433.46,338
,
2434.46,338
,
2435.46,338
,
2436.46,340
,
2437.56,340
,
2438.56,339
,
2439.56,339
,
2440.56,340
,
2441.46,339
,
2442.66,343
,
2443.46,339
,
2444.46,340
,
2445.56,340
,
2446.56,340
,
2447.76,338
,
2448.56,336
,
2449.46,336
,
2450.46,338
,
2451.46,340
,
2452.46,341
,
2453.56,339
,
2454.56,341
,
2455.56,340
,
2456.46,341
,
2457.46,343
,
2458.46,339
,
2459.46,338
,
2460.36,338
,
2461.56,354
,
2462.56,366
,
2463.56,367
,
2464.46,369
,
2465.46,374
,
2466.46,371
,
2467.46,370
,
2468.56,373
,
2469.56,373
,
2470.56,370
,
2471.56,369
,
2472.46,368
,
2473.46,366
,
2474.46,366
,
2475.46,366
,
2476.56,369
,
2477.56,368
,
2478.56,369
,
2479.56,369
,
2480.46,368
,
2481.46,369
,
2482.46,368
,
2483.46,370
,
2484.56,373
,
2485.77,372
,
2486.56,370
,
2487.57,368
,
2488.46,374
,
2489.46,374
,
2490.46,370
,
2491.46,368
,
2492.56,369
,
2493.56,370
,
2494.56,370
,
2495.46,372
,
2496.46,371
,
2497.46,370
,
2498.46,368
,
2499.56,365
,
2500.56,367
,
2501.57,367
,
2502.56,368
,
2503.46,372
,
2504.46,372
,
2505.46,368
,
2506.46,368
,
2507.56,368
,
2508.56,371
,
2509.56,376
,
2510.56,372
,
2511.46,371
,
2512.46,372
,
2513.46,369
,
2514.46,367
,
2515.6,367
,
2516.56,368
,
2517.76,369
,
2518.56,372
,
2519.46,370
,
2520.46,371
,
2521.46,364
,
2522.46,364
,
2523.76,366
,
2524.56,366
,
2525.56,366
,
2526.56,369
,
2527.46,373
,
2528.46,375
,
2529.46,377
,
2530.46,311
,
2531.56,17
,
2532.56,0
